x,y
2.26,23.9336
2.261,23.963
2.262,23.9924
2.263,24.0219
2.264,24.0514
2.265,24.0809
2.266,24.1104
2.267,24.1399
2.268,24.1695
2.269,24.1991
2.27,24.2287
2.271,24.2583
2.272,24.288
2.273,24.3176
2.274,24.3473
2.275,24.377
2.276,24.4068
2.277,24.4365
2.278,24.4663
2.279,24.4961
2.28,24.526
2.281,24.5558
2.282,24.5857
2.283,24.6156
2.284,24.6455
2.285,24.6754
2.286,24.7054
2.287,24.7353
2.288,24.7653
2.289,24.7953
2.29,24.8254
2.291,24.8555
2.292,24.8855
2.293,24.9156
2.294,24.9458
2.295,24.9759
2.296,25.0061
2.297,25.0363
2.298,25.0665
2.299,25.0967
2.3,25.127
2.301,25.1573
2.302,25.1876
2.303,25.2179
2.304,25.2483
2.305,25.2786
2.306,25.309
2.307,25.3394
2.308,25.3699
2.309,25.4003
2.31,25.4308
2.311,25.4613
2.312,25.4918
2.313,25.5224
2.314,25.5529
2.315,25.5835
2.316,25.6141
2.317,25.6447
2.318,25.6754
2.319,25.7061
2.32,25.7368
2.321,25.7675
2.322,25.7982
2.323,25.829
2.324,25.8598
2.325,25.8906
2.326,25.9214
2.327,25.9523
2.328,25.9831
2.329,26.014
2.33,26.0449
2.331,26.0759
2.332,26.1068
2.333,26.1378
2.334,26.1688
2.335,26.1998
2.336,26.2309
2.337,26.262
2.338,26.2931
2.339,26.3242
2.34,26.3553
2.341,26.3865
2.342,26.4176
2.343,26.4488
2.344,26.4801
2.345,26.5113
2.346,26.5426
2.347,26.5739
2.348,26.6052
2.349,26.6365
2.35,26.6679
2.351,26.6993
2.352,26.7307
2.353,26.7621
2.354,26.7935
2.355,26.825
2.356,26.8565
2.357,26.888
2.358,26.9195
2.359,26.9511
2.36,26.9827
2.361,27.0143
2.362,27.0459
2.363,27.0775
2.364,27.1092
2.365,27.1409
2.366,27.1726
2.367,27.2043
2.368,27.2361
2.369,27.2679
2.37,27.2997
2.371,27.3315
2.372,27.3633
2.373,27.3952
2.374,27.4271
2.375,27.459
2.376,27.4909
2.377,27.5229
2.378,27.5549
2.379,27.5868
2.38,27.6189
2.381,27.6509
2.382,27.683
2.383,27.7151
2.384,27.7472
2.385,27.7793
2.386,27.8115
2.387,27.8437
2.388,27.8759
2.389,27.9081
2.39,27.9403
2.391,27.9726
2.392,28.0049
2.393,28.0372
2.394,28.0695
2.395,28.1019
2.396,28.1343
2.397,28.1667
2.398,28.1991
2.399,28.2315
2.4,28.264
2.401,28.2965
2.402,28.329
2.403,28.3615
2.404,28.3941
2.405,28.4267
2.406,28.4593
2.407,28.4919
2.408,28.5246
2.409,28.5572
2.41,28.5899
2.411,28.6226
2.412,28.6554
2.413,28.6881
2.414,28.7209
2.415,28.7537
2.416,28.7866
2.417,28.8194
2.418,28.8523
2.419,28.8852
2.42,28.9181
2.421,28.951
2.422,28.984
2.423,29.017
2.424,29.05
2.425,29.083
2.426,29.1161
2.427,29.1491
2.428,29.1822
2.429,29.2154
2.43,29.2485
2.431,29.2817
2.432,29.3149
2.433,29.3481
2.434,29.3813
2.435,29.4146
2.436,29.4478
2.437,29.4811
2.438,29.5145
2.439,29.5478
2.44,29.5812
2.441,29.6146
2.442,29.648
2.443,29.6814
2.444,29.7149
2.445,29.7484
2.446,29.7819
2.447,29.8154
2.448,29.849
2.449,29.8825
2.45,29.9161
2.451,29.9497
2.452,29.9834
2.453,30.017
2.454,30.0507
2.455,30.0844
2.456,30.1182
2.457,30.1519
2.458,30.1857
2.459,30.2195
2.46,30.2533
2.461,30.2872
2.462,30.3211
2.463,30.3549
2.464,30.3889
2.465,30.4228
2.466,30.4568
2.467,30.4907
2.468,30.5247
2.469,30.5588
2.47,30.5928
2.471,30.6269
2.472,30.661
2.473,30.6951
2.474,30.7293
2.475,30.7634
2.476,30.7976
2.477,30.8318
2.478,30.8661
2.479,30.9003
2.48,30.9346
2.481,30.9689
2.482,31.0032
2.483,31.0376
2.484,31.0719
2.485,31.1063
2.486,31.1408
2.487,31.1752
2.488,31.2097
2.489,31.2441
2.49,31.2786
2.491,31.3132
2.492,31.3477
2.493,31.3823
2.494,31.4169
2.495,31.4515
2.496,31.4862
2.497,31.5209
2.498,31.5555
2.499,31.5903
2.5,31.625
2.501,31.6598
2.502,31.6945
2.503,31.7294
2.504,31.7642
2.505,31.799
2.506,31.8339
2.507,31.8688
2.508,31.9037
2.509,31.9387
2.51,31.9737
2.511,32.0086
2.512,32.0437
2.513,32.0787
2.514,32.1138
2.515,32.1488
2.516,32.1839
2.517,32.2191
2.518,32.2542
2.519,32.2894
2.52,32.3246
2.521,32.3598
2.522,32.3951
2.523,32.4303
2.524,32.4656
2.525,32.501
2.526,32.5363
2.527,32.5717
2.528,32.607
2.529,32.6424
2.53,32.6779
2.531,32.7133
2.532,32.7488
2.533,32.7843
2.534,32.8198
2.535,32.8554
2.536,32.891
2.537,32.9265
2.538,32.9622
2.539,32.9978
2.54,33.0335
2.541,33.0692
2.542,33.1049
2.543,33.1406
2.544,33.1763
2.545,33.2121
2.546,33.2479
2.547,33.2838
2.548,33.3196
2.549,33.3555
2.55,33.3914
2.551,33.4273
2.552,33.4632
2.553,33.4992
2.554,33.5352
2.555,33.5712
2.556,33.6072
2.557,33.6433
2.558,33.6794
2.559,33.7155
2.56,33.7516
2.561,33.7878
2.562,33.8239
2.563,33.8601
2.564,33.8964
2.565,33.9326
2.566,33.9689
2.567,34.0052
2.568,34.0415
2.569,34.0778
2.57,34.1142
2.571,34.1506
2.572,34.187
2.573,34.2234
2.574,34.2599
2.575,34.2964
2.576,34.3329
2.577,34.3694
2.578,34.4059
2.579,34.4425
2.58,34.4791
2.581,34.5157
2.582,34.5524
2.583,34.589
2.584,34.6257
2.585,34.6625
2.586,34.6992
2.587,34.736
2.588,34.7727
2.589,34.8095
2.59,34.8464
2.591,34.8832
2.592,34.9201
2.593,34.957
2.594,34.9939
2.595,35.0309
2.596,35.0679
2.597,35.1049
2.598,35.1419
2.599,35.1789
2.6,35.216
2.601,35.2531
2.602,35.2902
2.603,35.3273
2.604,35.3645
2.605,35.4017
2.606,35.4389
2.607,35.4761
2.608,35.5134
2.609,35.5507
2.61,35.588
2.611,35.6253
2.612,35.6627
2.613,35.7
2.614,35.7374
2.615,35.7749
2.616,35.8123
2.617,35.8498
2.618,35.8873
2.619,35.9248
2.62,35.9623
2.621,35.9999
2.622,36.0375
2.623,36.0751
2.624,36.1127
2.625,36.1504
2.626,36.1881
2.627,36.2258
2.628,36.2635
2.629,36.3013
2.63,36.339
2.631,36.3768
2.632,36.4147
2.633,36.4525
2.634,36.4904
2.635,36.5283
2.636,36.5662
2.637,36.6042
2.638,36.6421
2.639,36.6801
2.64,36.7181
2.641,36.7562
2.642,36.7942
2.643,36.8323
2.644,36.8704
2.645,36.9086
2.646,36.9467
2.647,36.9849
2.648,37.0231
2.649,37.0614
2.65,37.0996
2.651,37.1379
2.652,37.1762
2.653,37.2145
2.654,37.2529
2.655,37.2913
2.656,37.3297
2.657,37.3681
2.658,37.4065
2.659,37.445
2.66,37.4835
2.661,37.522
2.662,37.5606
2.663,37.5991
2.664,37.6377
2.665,37.6763
2.666,37.715
2.667,37.7536
2.668,37.7923
2.669,37.831
2.67,37.8698
2.671,37.9085
2.672,37.9473
2.673,37.9861
2.674,38.0249
2.675,38.0638
2.676,38.1027
2.677,38.1416
2.678,38.1805
2.679,38.2195
2.68,38.2584
2.681,38.2974
2.682,38.3365
2.683,38.3755
2.684,38.4146
2.685,38.4537
2.686,38.4928
2.687,38.5319
2.688,38.5711
2.689,38.6103
2.69,38.6495
2.691,38.6887
2.692,38.728
2.693,38.7673
2.694,38.8066
2.695,38.846
2.696,38.8853
2.697,38.9247
2.698,38.9641
2.699,39.0035
2.7,39.043
2.701,39.0825
2.702,39.122
2.703,39.1615
2.704,39.2011
2.705,39.2407
2.706,39.2803
2.707,39.3199
2.708,39.3595
2.709,39.3992
2.71,39.4389
2.711,39.4786
2.712,39.5184
2.713,39.5582
2.714,39.598
2.715,39.6378
2.716,39.6776
2.717,39.7175
2.718,39.7574
2.719,39.7973
2.72,39.8372
2.721,39.8772
2.722,39.9172
2.723,39.9572
2.724,39.9973
2.725,40.0373
2.726,40.0774
2.727,40.1175
2.728,40.1577
2.729,40.1978
2.73,40.238
2.731,40.2782
2.732,40.3185
2.733,40.3587
2.734,40.399
2.735,40.4393
2.736,40.4796
2.737,40.52
2.738,40.5604
2.739,40.6008
2.74,40.6412
2.741,40.6817
2.742,40.7222
2.743,40.7627
2.744,40.8032
2.745,40.8437
2.746,40.8843
2.747,40.9249
2.748,40.9655
2.749,41.0062
2.75,41.0469
2.751,41.0876
2.752,41.1283
2.753,41.169
2.754,41.2098
2.755,41.2506
2.756,41.2914
2.757,41.3323
2.758,41.3732
2.759,41.4141
2.76,41.455
2.761,41.4959
2.762,41.5369
2.763,41.5779
2.764,41.6189
2.765,41.6599
2.766,41.701
2.767,41.7421
2.768,41.7832
2.769,41.8244
2.77,41.8655
2.771,41.9067
2.772,41.9479
2.773,41.9892
2.774,42.0304
2.775,42.0717
2.776,42.113
2.777,42.1544
2.778,42.1958
2.779,42.2371
2.78,42.2786
2.781,42.32
2.782,42.3615
2.783,42.4029
2.784,42.4445
2.785,42.486
2.786,42.5275
2.787,42.5691
2.788,42.6107
2.789,42.6524
2.79,42.694
2.791,42.7357
2.792,42.7774
2.793,42.8192
2.794,42.8609
2.795,42.9027
2.796,42.9445
2.797,42.9864
2.798,43.0282
2.799,43.0701
2.8,43.112
2.801,43.1539
2.802,43.1959
2.803,43.2379
2.804,43.2799
2.805,43.3219
2.806,43.364
2.807,43.406
2.808,43.4482
2.809,43.4903
2.81,43.5324
2.811,43.5746
2.812,43.6168
2.813,43.6591
2.814,43.7013
2.815,43.7436
2.816,43.7859
2.817,43.8282
2.818,43.8706
2.819,43.913
2.82,43.9554
2.821,43.9978
2.822,44.0403
2.823,44.0827
2.824,44.1252
2.825,44.1678
2.826,44.2103
2.827,44.2529
2.828,44.2955
2.829,44.3381
2.83,44.3808
2.831,44.4235
2.832,44.4662
2.833,44.5089
2.834,44.5517
2.835,44.5944
2.836,44.6372
2.837,44.6801
2.838,44.7229
2.839,44.7658
2.84,44.8087
2.841,44.8516
2.842,44.8946
2.843,44.9376
2.844,44.9806
2.845,45.0236
2.846,45.0667
2.847,45.1097
2.848,45.1528
2.849,45.196
2.85,45.2391
2.851,45.2823
2.852,45.3255
2.853,45.3687
2.854,45.412
2.855,45.4553
2.856,45.4986
2.857,45.5419
2.858,45.5853
2.859,45.6286
2.86,45.6721
2.861,45.7155
2.862,45.7589
2.863,45.8024
2.864,45.8459
2.865,45.8895
2.866,45.933
2.867,45.9766
2.868,46.0202
2.869,46.0638
2.87,46.1075
2.871,46.1512
2.872,46.1949
2.873,46.2386
2.874,46.2824
2.875,46.3262
2.876,46.37
2.877,46.4138
2.878,46.4577
2.879,46.5016
2.88,46.5455
2.881,46.5894
2.882,46.6334
2.883,46.6774
2.884,46.7214
2.885,46.7654
2.886,46.8095
2.887,46.8536
2.888,46.8977
2.889,46.9418
2.89,46.986
2.891,47.0302
2.892,47.0744
2.893,47.1186
2.894,47.1629
2.895,47.2072
2.896,47.2515
2.897,47.2958
2.898,47.3402
2.899,47.3846
2.9,47.429
2.901,47.4734
2.902,47.5179
2.903,47.5624
2.904,47.6069
2.905,47.6515
2.906,47.696
2.907,47.7406
2.908,47.7853
2.909,47.8299
2.91,47.8746
2.911,47.9193
2.912,47.964
2.913,48.0087
2.914,48.0535
2.915,48.0983
2.916,48.1431
2.917,48.188
2.918,48.2329
2.919,48.2778
2.92,48.3227
2.921,48.3676
2.922,48.4126
2.923,48.4576
2.924,48.5026
2.925,48.5477
2.926,48.5928
2.927,48.6379
2.928,48.683
2.929,48.7282
2.93,48.7734
2.931,48.8186
2.932,48.8638
2.933,48.9091
2.934,48.9543
2.935,48.9997
2.936,49.045
2.937,49.0903
2.938,49.1357
2.939,49.1811
2.94,49.2266
2.941,49.272
2.942,49.3175
2.943,49.3631
2.944,49.4086
2.945,49.4542
2.946,49.4998
2.947,49.5454
2.948,49.591
2.949,49.6367
2.95,49.6824
2.951,49.7281
2.952,49.7738
2.953,49.8196
2.954,49.8654
2.955,49.9112
2.956,49.9571
2.957,50.003
2.958,50.0489
2.959,50.0948
2.96,50.1407
2.961,50.1867
2.962,50.2327
2.963,50.2787
2.964,50.3248
2.965,50.3709
2.966,50.417
2.967,50.4631
2.968,50.5093
2.969,50.5555
2.97,50.6017
2.971,50.6479
2.972,50.6942
2.973,50.7405
2.974,50.7868
2.975,50.8331
2.976,50.8795
2.977,50.9259
2.978,50.9723
2.979,51.0187
2.98,51.0652
2.981,51.1117
2.982,51.1582
2.983,51.2048
2.984,51.2513
2.985,51.2979
2.986,51.3445
2.987,51.3912
2.988,51.4379
2.989,51.4846
2.99,51.5313
2.991,51.5781
2.992,51.6248
2.993,51.6716
2.994,51.7185
2.995,51.7653
2.996,51.8122
2.997,51.8591
2.998,51.9061
2.999,51.953
3,52
